geoid,name,B03002001,"B03002001, Error",B03002002,"B03002002, Error",B03002003,"B03002003, Error",B03002004,"B03002004, Error",B03002005,"B03002005, Error",B03002006,"B03002006, Error",B03002007,"B03002007, Error",B03002008,"B03002008, Error",B03002009,"B03002009, Error",B03002010,"B03002010, Error",B03002011,"B03002011, Error",B03002012,"B03002012, Error",B03002013,"B03002013, Error",B03002014,"B03002014, Error",B03002015,"B03002015, Error",B03002016,"B03002016, Error",B03002017,"B03002017, Error",B03002018,"B03002018, Error",B03002019,"B03002019, Error",B03002020,"B03002020, Error",B03002021,"B03002021, Error"
14000US17031560200,"Census Tract 5602, Cook, IL",1547,305,993,274,39,34,907,266,0,12,10,31,0,12,0,12,37,41,0,12,37,41,554,154,221,161,0,12,0,12,0,12,42,61,256,246,35,49,35,49,0,12
14000US17031560300,"Census Tract 5603, Cook, IL",3213,569,918,123,848,130,37,33,0,12,21,26,0,12,0,12,12,14,12,14,0,12,2295,588,1083,263,21,24,0,12,0,12,0,12,1055,577,136,99,123,99,13,19
14000US17031560400,"Census Tract 5604, Cook, IL",1608,289,405,162,371,167,0,12,0,12,34,38,0,12,0,12,0,12,0,12,0,12,1203,323,615,327,0,12,29,88,18,28,0,12,371,216,170,155,170,155,0,12
14000US17031560700,"Census Tract 5607, Cook, IL",3682,479,1413,316,1356,335,1,2,0,12,34,81,0,12,9,15,13,23,13,23,0,12,2269,450,925,352,0,12,44,63,0,12,0,12,771,339,529,400,482,388,47,75
14000US17031560800,"Census Tract 5608, Cook, IL",6077,1267,2430,241,2354,219,0,17,0,17,22,25,0,17,0,17,54,74,0,17,54,74,3647,1243,1716,496,0,17,97,167,0,17,0,17,720,477,1114,1220,1111,1221,3,5
14000US17031560900,"Census Tract 5609, Cook, IL",5394,616,3067,433,2926,412,1,5,0,17,64,61,0,17,18,26,58,63,0,17,58,63,2327,619,1285,511,0,17,0,17,0,17,0,17,511,379,531,382,521,384,10,17
14000US17031561000,"Census Tract 5610, Cook, IL",5947,1045,3400,621,3400,621,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,2547,1071,1604,1053,0,17,0,17,0,17,0,17,789,385,154,157,87,111,67,110
14000US17031561100,"Census Tract 5611, Cook, IL",5748,619,2896,457,2827,462,27,42,0,17,42,54,0,17,0,17,0,17,0,17,0,17,2852,513,1168,383,0,17,9,15,0,17,0,17,924,419,751,459,751,459,0,17
14000US17031570100,"Census Tract 5701, Cook, IL",1321,283,281,103,150,73,0,12,0,12,120,69,0,12,0,12,11,16,0,12,11,16,1040,309,414,154,9,13,20,29,0,12,0,12,444,244,153,156,135,153,18,21
14000US17031570200,"Census Tract 5702, Cook, IL",2271,397,539,84,327,112,0,12,0,12,212,96,0,12,0,12,0,12,0,12,0,12,1732,382,774,351,0,12,0,12,0,12,0,12,504,214,454,341,307,318,147,121
14000US17031570300,"Census Tract 5703, Cook, IL",5617,1324,1248,348,809,240,46,66,0,17,363,252,0,17,0,17,30,37,0,17,30,37,4369,1368,2130,510,79,127,0,17,0,17,0,17,1350,804,810,628,810,628,0,17
14000US17031570400,"Census Tract 5704, Cook, IL",1761,418,316,118,276,113,2,3,0,12,38,45,0,12,0,12,0,12,0,12,0,12,1445,445,769,367,0,12,0,12,0,12,0,12,208,155,468,301,424,296,44,64
14000US17031570500,"Census Tract 5705, Cook, IL",2621,498,627,181,475,160,0,12,0,12,152,127,0,12,0,12,0,12,0,12,0,12,1994,547,1169,618,0,12,6,14,0,12,0,12,375,293,444,298,387,286,57,69
14000US17031580100,"Census Tract 5801, Cook, IL",2626,424,1280,313,165,113,134,155,38,55,943,320,0,12,0,12,0,12,0,12,0,12,1346,282,588,301,80,114,37,53,0,12,0,12,525,229,116,85,108,84,8,12
14000US17031580200,"Census Tract 5802, Cook, IL",3239,1041,585,151,102,82,0,12,0,12,483,180,0,12,0,12,0,12,0,12,0,12,2654,1043,1048,317,0,12,48,74,0,12,0,12,1020,803,538,286,538,286,0,12
14000US17031580300,"Census Tract 5803, Cook, IL",2536,536,745,280,240,192,31,38,0,12,436,282,0,12,0,12,38,42,0,12,38,42,1791,623,1344,626,0,12,85,105,0,12,0,12,251,150,111,72,73,50,38,52
14000US17031580400,"Census Tract 5804, Cook, IL",5164,897,1030,215,415,188,16,24,0,17,599,201,0,17,0,17,0,17,0,17,0,17,4134,945,1580,548,44,66,119,131,35,40,0,17,1586,558,770,691,770,691,0,17
14000US17031580501,"Census Tract 5805.01, Cook, IL",4773,873,1181,321,619,271,1,2,0,12,471,246,0,12,0,12,90,70,62,78,28,46,3592,840,1089,357,15,24,107,142,0,12,0,12,1577,710,804,419,750,411,54,87
14000US17031580502,"Census Tract 5805.02, Cook, IL",4832,702,675,264,304,187,0,12,0,12,351,214,0,12,0,12,20,23,0,12,20,23,4157,739,1502,483,0,12,0,12,0,12,0,12,1480,567,1175,556,1145,553,30,46
14000US17031580600,"Census Tract 5806, Cook, IL",4941,916,1160,418,538,327,179,258,34,58,384,190,0,12,0,12,25,44,25,44,0,12,3781,898,1734,549,0,12,87,110,0,12,0,12,1396,571,564,704,564,704,0,12
14000US17031580700,"Census Tract 5807, Cook, IL",6356,1153,909,310,429,195,113,104,0,17,322,219,0,17,0,17,45,80,0,17,45,80,5447,1094,1048,466,0,17,90,137,0,17,81,128,3474,1119,754,597,729,591,25,38
14000US17031580800,"Census Tract 5808, Cook, IL",2110,532,96,69,27,28,0,12,0,12,69,65,0,12,0,12,0,12,0,12,0,12,2014,552,693,259,0,12,60,86,0,12,0,12,778,434,483,410,483,410,0,12
14000US17031590500,"Census Tract 5905, Cook, IL",1746,300,1018,263,342,139,106,78,0,12,511,234,0,12,8,12,51,69,0,12,51,69,728,155,199,120,0,12,0,12,0,12,0,12,391,125,138,87,66,42,72,67
14000US17031590600,"Census Tract 5906, Cook, IL",3701,464,1331,443,783,299,0,12,0,12,504,275,0,12,0,12,44,54,0,12,44,54,2370,456,581,294,11,18,139,209,0,12,0,12,1137,397,502,269,325,248,177,145
14000US17031590700,"Census Tract 5907, Cook, IL",3016,623,960,165,294,113,29,30,0,12,578,144,0,12,0,12,59,68,49,70,10,15,2056,634,1080,582,0,12,7,10,5,8,0,12,925,307,39,43,39,43,0,12
14000US17031600400,"Census Tract 6004, Cook, IL",4117,591,3958,592,1214,292,281,296,0,12,2463,503,0,12,0,12,0,12,0,12,0,12,159,71,31,36,0,12,7,12,0,12,0,12,27,43,94,64,78,61,16,25
14000US17031600600,"Census Tract 6006, Cook, IL",3061,593,2168,518,854,270,0,12,0,12,1305,458,0,12,0,12,9,66,0,12,9,66,893,396,466,217,0,12,0,12,0,12,0,12,404,363,23,29,23,29,0,12
14000US17031600700,"Census Tract 6007, Cook, IL",2703,618,2222,629,545,231,0,12,0,12,1592,615,0,12,0,12,85,53,0,12,85,53,481,229,66,82,0,12,119,178,75,92,0,12,131,126,90,123,77,121,13,20
14000US17031600900,"Census Tract 6009, Cook, IL",3898,591,3050,561,1503,331,223,254,0,12,1262,461,0,12,0,12,62,63,0,12,62,63,848,416,199,112,0,12,10,17,0,12,0,12,197,147,442,444,429,448,13,22
14000US17031610300,"Census Tract 6103, Cook, IL",5626,1452,679,257,215,110,234,216,0,17,174,111,0,17,0,17,56,92,0,17,56,92,4947,1464,2004,544,63,103,103,106,0,17,0,17,2674,1359,103,88,44,49,59,74
14000US17031610400,"Census Tract 6104, Cook, IL",1902,484,89,50,66,38,23,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1813,481,735,270,18,28,32,45,0,12,0,12,654,271,374,432,374,432,0,12
14000US17031610800,"Census Tract 6108, Cook, IL",1551,320,1217,287,1072,296,0,12,0,12,95,78,0,12,0,12,50,51,29,43,21,32,334,187,100,98,0,12,0,12,0,12,0,12,64,42,170,159,77,81,93,139
14000US17031611200,"Census Tract 6112, Cook, IL",2033,421,556,208,199,97,346,189,0,12,9,15,0,12,0,12,2,4,0,12,2,4,1477,359,632,273,58,84,26,41,0,12,0,12,330,168,431,353,411,349,20,30
14000US17031611300,"Census Tract 6113, Cook, IL",3117,697,409,234,159,134,250,222,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2708,767,665,338,69,108,0,12,0,12,0,12,1353,602,621,512,548,496,73,91
14000US17031611400,"Census Tract 6114, Cook, IL",3309,1093,98,77,63,55,35,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3211,1079,983,421,17,26,0,12,1,2,0,12,2142,1124,68,106,68,106,0,12
14000US17031611500,"Census Tract 6115, Cook, IL",3350,685,495,232,175,73,320,220,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2855,701,1104,365,0,12,13,24,0,12,18,28,969,448,751,529,751,529,0,12
14000US17031611600,"Census Tract 6116, Cook, IL",1742,402,1311,411,8,12,1301,411,0,12,0,12,0,12,0,12,2,4,0,12,2,4,431,130,333,125,0,12,0,12,0,12,0,12,66,56,32,49,32,49,0,12
14000US17031611700,"Census Tract 6117, Cook, IL",1790,524,531,274,0,12,531,274,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1259,497,650,288,0,12,0,12,0,12,0,12,452,447,157,139,119,130,38,59
14000US17031611800,"Census Tract 6118, Cook, IL",1996,493,1320,518,0,12,1318,527,0,12,2,20,0,12,0,12,0,12,0,12,0,12,676,350,293,214,0,12,0,12,0,12,0,12,272,308,111,175,111,175,0,12
14000US17031611900,"Census Tract 6119, Cook, IL",1369,395,934,287,12,18,922,289,0,12,0,12,0,12,0,12,0,12,0,12,0,12,435,320,302,290,0,12,0,12,0,12,0,12,133,127,0,12,0,12,0,12
14000US17031612000,"Census Tract 6120, Cook, IL",1208,234,1024,226,0,12,1017,226,0,12,7,11,0,12,0,12,0,12,0,12,0,12,184,174,97,139,0,12,0,12,0,12,0,12,87,107,0,12,0,12,0,12
14000US17031612100,"Census Tract 6121, Cook, IL",1024,264,786,214,0,12,786,214,0,12,0,12,0,12,0,12,0,12,0,12,0,12,238,218,0,12,0,12,15,22,8,12,0,12,201,213,14,23,14,23,0,12
14000US17031612200,"Census Tract 6122, Cook, IL",3681,585,1276,412,163,144,1004,393,0,12,109,127,0,12,0,12,0,12,0,12,0,12,2405,487,647,265,43,71,41,60,0,12,0,12,1185,489,489,338,480,338,9,13
14000US17031620100,"Census Tract 6201, Cook, IL",4400,1044,686,151,377,190,0,12,0,12,309,162,0,12,0,12,0,12,0,12,0,12,3714,1024,1838,489,0,12,209,163,0,12,0,12,1539,1000,128,96,118,94,10,16
14000US17031620200,"Census Tract 6202, Cook, IL",2012,304,778,251,712,232,0,12,0,12,66,77,0,12,0,12,0,12,0,12,0,12,1234,177,696,196,0,12,0,12,0,12,0,12,378,203,160,137,149,135,11,17
14000US17031620300,"Census Tract 6203, Cook, IL",6918,853,1464,464,1215,421,116,129,16,22,117,124,0,17,0,17,0,17,0,17,0,17,5454,806,2107,499,0,17,343,406,0,17,0,17,1319,597,1685,812,1685,812,0,17
14000US17031620400,"Census Tract 6204, Cook, IL",4692,903,510,152,373,135,16,38,0,12,112,128,0,12,0,12,9,15,0,12,9,15,4182,899,1543,723,0,12,240,266,0,12,0,12,2012,1032,387,266,387,266,0,12
14000US17031630300,"Census Tract 6303, Cook, IL",5193,1182,395,395,294,289,28,47,0,17,73,112,0,17,0,17,0,17,0,17,0,17,4798,1230,2447,949,118,185,11,20,0,17,0,17,1795,877,427,340,401,336,26,40
14000US17031630400,"Census Tract 6304, Cook, IL",6136,1164,339,196,212,146,85,112,0,17,42,66,0,17,0,17,0,17,0,17,0,17,5797,1201,2691,776,0,17,0,17,0,17,0,17,2547,1065,559,541,559,541,0,17
14000US17031630500,"Census Tract 6305, Cook, IL",5763,912,139,81,137,81,2,5,0,17,0,17,0,17,0,17,0,17,0,17,0,17,5624,915,2770,736,0,17,0,17,0,17,0,17,1998,723,856,644,818,645,38,58
14000US17031630600,"Census Tract 6306, Cook, IL",2717,529,343,138,116,53,157,107,0,12,70,60,0,12,0,12,0,12,0,12,0,12,2374,478,1141,303,0,12,0,12,0,12,0,12,964,370,269,231,242,216,27,44
14000US17031630800,"Census Tract 6308, Cook, IL",6358,1277,300,161,182,115,100,103,0,17,18,27,0,17,0,17,0,17,0,17,0,17,6058,1306,2063,857,0,17,251,234,0,17,0,17,3172,1278,572,378,553,378,19,30
14000US17031630900,"Census Tract 6309, Cook, IL",4520,979,795,327,358,236,324,260,0,12,81,106,0,12,0,12,32,45,0,12,32,45,3725,989,1708,690,30,45,35,96,118,165,0,12,1343,774,491,314,379,275,112,166
14000US17031640100,"Census Tract 6401, Cook, IL",1349,421,217,77,182,72,12,14,0,12,0,12,0,12,0,12,23,35,9,13,14,21,1132,443,545,222,0,12,140,125,0,12,0,12,382,371,65,113,65,113,0,12
14000US17031640300,"Census Tract 6403, Cook, IL",7550,1698,2894,402,2530,518,258,304,106,130,0,17,0,17,0,17,0,17,0,17,0,17,4656,1742,1553,649,0,17,0,17,0,17,0,17,1256,581,1847,1632,1789,1627,58,101
14000US17031640400,"Census Tract 6404, Cook, IL",3467,717,2018,682,1872,665,67,82,10,17,0,12,0,12,0,12,69,104,0,12,69,104,1449,305,811,332,35,65,0,12,8,13,0,12,331,239,264,209,264,209,0,12
14000US17031640500,"Census Tract 6405, Cook, IL",4025,688,2068,295,1971,302,48,53,0,12,49,80,0,12,0,12,0,12,0,12,0,12,1957,722,982,361,0,12,0,12,0,12,0,12,407,259,568,560,537,556,31,35
14000US17031640600,"Census Tract 6406, Cook, IL",4337,670,1795,306,1658,335,62,73,0,12,75,81,0,12,0,12,0,12,0,12,0,12,2542,669,811,528,0,12,277,267,0,12,0,12,897,442,557,260,557,260,0,12
14000US17031640700,"Census Tract 6407, Cook, IL",3237,634,854,148,830,153,24,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2383,603,981,299,0,12,31,51,0,12,0,12,1016,404,355,288,355,288,0,12
14000US17031640800,"Census Tract 6408, Cook, IL",1542,271,376,133,312,120,35,54,0,12,29,45,0,12,0,12,0,12,0,12,0,12,1166,241,635,134,0,12,5,7,0,12,0,12,212,116,314,193,280,188,34,44
14000US17031650100,"Census Tract 6501, Cook, IL",4584,864,585,425,519,421,24,28,0,12,1,2,0,12,0,12,41,44,18,29,23,33,3999,856,1726,506,14,23,0,12,0,12,92,141,1319,450,848,771,848,771,0,12
14000US17031650200,"Census Tract 6502, Cook, IL",7042,1369,1479,450,1349,441,0,17,0,17,130,149,0,17,0,17,0,17,0,17,0,17,5563,1303,2901,772,45,72,115,202,0,17,0,17,1609,1120,893,656,810,646,83,112
14000US17031650301,"Census Tract 6503.01, Cook, IL",4772,650,784,163,691,172,57,53,9,29,11,27,0,12,0,12,16,23,16,23,0,12,3988,701,2244,551,25,41,40,71,0,12,0,12,1041,470,638,468,626,467,12,20
14000US17031650302,"Census Tract 6503.02, Cook, IL",4782,1077,418,205,324,154,70,120,0,12,0,12,0,12,0,12,24,37,0,12,24,37,4364,1081,2411,852,0,12,6,12,0,12,0,12,1502,895,445,352,445,352,0,12
14000US17031650400,"Census Tract 6504, Cook, IL",6707,1584,490,96,294,107,143,115,0,17,53,43,0,17,0,17,0,17,0,17,0,17,6217,1595,1617,582,10,16,0,17,0,17,0,17,3349,1681,1241,775,1241,775,0,17
14000US17031650500,"Census Tract 6505, Cook, IL",4511,728,1347,355,818,245,472,171,0,12,0,12,0,12,45,77,12,14,9,13,3,5,3164,728,1449,437,0,12,64,90,0,12,0,12,1255,578,396,437,336,430,60,141
14000US17031660301,"Census Tract 6603.01, Cook, IL",1572,495,554,351,38,38,516,357,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1018,327,462,144,0,12,47,52,0,12,0,12,174,145,335,296,321,298,14,22
14000US17031660302,"Census Tract 6603.02, Cook, IL",4640,815,895,396,15,36,880,394,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3745,889,1506,493,0,12,78,98,0,12,0,12,1818,705,343,392,343,392,0,12
14000US17031660400,"Census Tract 6604, Cook, IL",4614,840,232,88,159,74,73,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4382,850,1759,514,0,12,37,57,23,36,0,12,1744,607,819,623,704,615,115,127
14000US17031660500,"Census Tract 6605, Cook, IL",4364,782,406,172,237,139,158,109,0,12,11,18,0,12,0,12,0,12,0,12,0,12,3958,810,2012,590,0,12,0,12,0,12,0,12,1099,581,847,594,847,594,0,12
14000US17031660600,"Census Tract 6606, Cook, IL",5266,1079,2329,614,56,53,2227,594,0,17,0,17,0,17,0,17,46,73,0,17,46,73,2937,1124,1421,530,71,84,32,52,0,17,0,17,720,467,693,947,693,947,0,17
14000US17031660700,"Census Tract 6607, Cook, IL",1529,308,1371,325,0,12,1366,325,0,12,5,7,0,12,0,12,0,12,0,12,0,12,158,114,45,70,9,13,0,12,0,12,0,12,87,79,17,26,17,26,0,12
14000US17031660800,"Census Tract 6608, Cook, IL",5728,1170,3066,1017,66,73,2775,999,0,17,12,20,0,17,0,17,213,168,0,17,213,168,2662,719,1171,384,67,101,0,17,0,17,0,17,1189,646,235,153,194,144,41,49
14000US17031660900,"Census Tract 6609, Cook, IL",5081,755,4027,720,69,77,3858,709,0,17,23,50,0,17,0,17,77,79,0,17,77,79,1054,491,746,424,0,17,0,17,0,17,0,17,288,245,20,43,20,43,0,17
14000US17031661000,"Census Tract 6610, Cook, IL",5576,893,4128,683,83,71,3707,611,0,17,0,17,0,17,0,17,338,301,0,17,338,301,1448,736,262,255,32,39,191,291,0,17,0,17,483,378,480,553,480,553,0,17
14000US17031661100,"Census Tract 6611, Cook, IL",7370,880,2859,422,294,127,2178,612,0,17,26,29,0,17,0,17,361,314,277,312,84,94,4511,915,1420,518,153,269,68,99,0,17,0,17,1861,681,1009,739,904,729,105,120
14000US17031670100,"Census Tract 6701, Cook, IL",1329,303,994,248,47,35,947,245,0,12,0,12,0,12,0,12,0,12,0,12,0,12,335,253,84,97,16,24,20,36,0,12,41,71,174,227,0,12,0,12,0,12
14000US17031670200,"Census Tract 6702, Cook, IL",747,299,739,300,0,12,729,303,10,15,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12
14000US17031670300,"Census Tract 6703, Cook, IL",1320,295,1117,261,53,61,1028,261,0,12,0,12,0,12,34,50,2,3,0,12,2,3,203,149,50,52,20,32,0,12,0,12,0,12,133,142,0,12,0,12,0,12
14000US17031670400,"Census Tract 6704, Cook, IL",1626,471,1332,489,0,12,1332,489,0,12,0,12,0,12,0,12,0,12,0,12,0,12,294,222,99,112,0,12,0,12,0,12,0,12,150,190,45,69,45,69,0,12
14000US17031670500,"Census Tract 6705, Cook, IL",832,235,715,224,0,12,715,224,0,12,0,12,0,12,0,12,0,12,0,12,0,12,117,83,81,75,6,9,0,12,0,12,0,12,30,47,0,12,0,12,0,12
14000US17031670600,"Census Tract 6706, Cook, IL",1097,273,793,231,4,9,789,233,0,12,0,12,0,12,0,12,0,12,0,12,0,12,304,190,143,168,11,15,0,12,0,12,0,12,87,111,63,92,63,92,0,12
14000US17031670700,"Census Tract 6707, Cook, IL",1170,276,744,225,0,12,744,225,0,12,0,12,0,12,0,12,0,12,0,12,0,12,426,355,251,335,0,12,0,12,0,12,0,12,175,142,0,12,0,12,0,12
14000US17031670800,"Census Tract 6708, Cook, IL",1077,212,1055,212,0,12,1055,212,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,34,0,12,0,12,0,12,0,12,0,12,22,34,0,12,0,12,0,12
14000US17031670900,"Census Tract 6709, Cook, IL",1314,517,1221,509,51,82,1142,497,0,12,0,12,0,12,0,12,28,42,0,12,28,42,93,97,93,97,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031671100,"Census Tract 6711, Cook, IL",1033,470,1033,470,7,10,990,449,0,12,0,12,0,12,0,12,36,45,0,12,36,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031671200,"Census Tract 6712, Cook, IL",815,279,815,279,13,14,802,279,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031671300,"Census Tract 6713, Cook, IL",1607,340,1503,322,0,12,1503,322,0,12,0,12,0,12,0,12,0,12,0,12,0,12,104,114,69,104,0,12,0,12,0,12,0,12,35,45,0,12,0,12,0,12
14000US17031671400,"Census Tract 6714, Cook, IL",1263,473,971,443,0,12,739,237,0,12,0,12,0,12,187,294,45,72,0,12,45,72,292,225,51,53,0,12,136,193,0,12,0,12,103,139,2,3,2,3,0,12
14000US17031671500,"Census Tract 6715, Cook, IL",2263,543,2104,540,9,8,2095,539,0,12,0,12,0,12,0,12,0,12,0,12,0,12,159,96,66,75,0,12,0,12,0,12,0,12,93,71,0,12,0,12,0,12
14000US17031671600,"Census Tract 6716, Cook, IL",1719,398,1624,418,63,57,1541,412,0,12,15,33,0,12,0,12,5,9,0,12,5,9,95,138,0,12,0,12,0,12,0,12,0,12,0,12,95,138,95,138,0,12
14000US17031671800,"Census Tract 6718, Cook, IL",1242,332,1197,338,5,9,1139,343,0,12,0,12,0,12,3,6,50,76,0,12,50,76,45,52,34,50,0,12,0,12,0,12,0,12,11,16,0,12,0,12,0,12
14000US17031671900,"Census Tract 6719, Cook, IL",1293,373,918,267,49,53,840,245,0,12,29,47,0,12,0,12,0,12,0,12,0,12,375,338,88,123,0,12,0,12,0,12,0,12,287,314,0,12,0,12,0,12
14000US17031672000,"Census Tract 6720, Cook, IL",3523,796,3147,780,20,28,3041,794,0,12,0,12,0,12,0,12,86,73,0,12,86,73,376,509,0,12,24,30,0,12,0,12,0,12,0,12,352,504,352,504,0,12
14000US17031680500,"Census Tract 6805, Cook, IL",1144,292,938,206,57,61,881,224,0,12,0,12,0,12,0,12,0,12,0,12,0,12,206,232,142,210,0,12,0,12,0,12,0,12,64,102,0,12,0,12,0,12
14000US17031680600,"Census Tract 6806, Cook, IL",994,458,994,458,7,12,980,461,0,12,7,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031680900,"Census Tract 6809, Cook, IL",3881,642,3858,637,67,52,3595,674,0,12,75,77,0,12,0,12,121,189,0,12,121,189,23,24,18,23,0,12,0,12,0,12,0,12,5,9,0,12,0,12,0,12
14000US17031681000,"Census Tract 6810, Cook, IL",2107,401,2071,390,0,12,2013,392,0,12,0,12,0,12,0,12,58,80,0,12,58,80,36,57,12,19,0,12,0,12,0,12,0,12,0,12,24,38,0,12,24,38
14000US17031681100,"Census Tract 6811, Cook, IL",1907,462,1906,461,4,7,1886,459,0,12,1,3,0,12,0,12,15,22,0,12,15,22,1,2,0,12,0,12,0,12,0,12,0,12,0,12,1,2,1,2,0,12
14000US17031681200,"Census Tract 6812, Cook, IL",2124,534,2097,533,84,115,1831,435,9,19,0,12,0,12,0,12,173,203,75,114,98,96,27,46,6,11,21,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031681300,"Census Tract 6813, Cook, IL",2350,599,2334,599,14,21,2267,605,0,12,53,78,0,12,0,12,0,12,0,12,0,12,16,23,0,12,0,12,0,12,0,12,0,12,0,12,16,23,0,12,16,23
14000US17031681400,"Census Tract 6814, Cook, IL",2129,557,2063,557,0,12,2002,548,44,64,2,4,0,12,0,12,15,29,0,12,15,29,66,106,66,106,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031690300,"Census Tract 6903, Cook, IL",2361,558,2347,561,71,41,2267,562,7,14,0,12,0,12,0,12,2,3,0,12,2,3,14,12,0,12,8,11,0,12,0,12,0,12,0,12,6,12,6,12,0,12
14000US17031690400,"Census Tract 6904, Cook, IL",2748,458,2727,451,0,12,2708,452,0,12,0,12,0,12,0,12,19,31,0,12,19,31,21,38,0,12,0,12,0,12,0,12,0,12,21,38,0,12,0,12,0,12
14000US17031690500,"Census Tract 6905, Cook, IL",898,242,898,242,0,12,898,242,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031690900,"Census Tract 6909, Cook, IL",4109,715,4082,717,36,59,3950,734,0,12,0,12,0,12,0,12,96,80,0,12,96,80,27,39,27,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031691000,"Census Tract 6910, Cook, IL",2072,453,2046,447,35,52,1952,432,0,12,0,12,0,12,0,12,59,95,0,12,59,95,26,36,0,12,0,12,0,12,1,2,0,12,24,37,1,2,1,2,0,12
14000US17031691100,"Census Tract 6911, Cook, IL",2911,739,2884,738,26,28,2791,719,0,12,0,12,0,12,0,12,67,97,0,12,67,97,27,26,12,27,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031691200,"Census Tract 6912, Cook, IL",2150,488,2150,488,10,7,2097,473,0,12,0,12,0,12,0,12,43,41,0,12,43,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US17031691300,"Census Tract 6913, Cook, IL",2445,524,2145,432,0,12,2091,440,0,12,0,12,0,12,0,12,54,61,0,12,54,61,300,356,51,66,0,12,0,12,0,12,0,12,0,12,249,290,26,41,223,289
14000US17031691400,"Census Tract 6914, Cook, IL",2798,550,2732,555,0,12,2592,553,0,12,7,21,0,12,87,149,46,43,9,13,37,41,66,61,0,12,0,12,0,12,0,12,0,12,49,55,17,25,17,25,0,12
14000US17031691500,"Census Tract 6915, Cook, IL",2002,482,1969,482,74,64,1894,486,0,12,0,12,1,3,0,12,0,12,0,12,0,12,33,33,0,12,25,32,0,12,0,12,0,12,0,12,8,11,0,12,8,11
14000US17031700100,"Census Tract 7001, Cook, IL",3882,682,2384,643,0,12,2337,637,0,12,9,16,0,12,0,12,38,55,0,12,38,55,1498,398,1137,520,0,12,0,12,0,12,0,12,306,254,55,53,43,49,12,18
14000US17031700200,"Census Tract 7002, Cook, IL",6971,1062,1682,468,435,187,1176,464,0,17,61,61,0,17,0,17,10,17,0,17,10,17,5289,981,1397,525,26,42,169,257,86,83,0,17,2463,642,1148,868,1113,863,35,44
14000US17031700301,"Census Tract 7003.01, Cook, IL",6693,796,1518,449,961,415,446,272,1,2,76,103,0,17,20,32,14,21,0,17,14,21,5175,809,1947,613,0,17,57,75,0,17,0,17,2216,743,955,593,892,588,63,84
14000US17031700302,"Census Tract 7003.02, Cook, IL",6050,601,2329,432,1313,414,948,251,0,17,0,17,0,17,0,17,68,72,49,70,19,21,3721,485,1988,609,71,109,122,143,11,18,0,17,1128,529,401,268,370,266,31,52
14000US17031700401,"Census Tract 7004.01, Cook, IL",6744,951,3932,638,237,97,3437,648,0,17,67,80,0,17,9,14,182,153,14,21,168,153,2812,861,770,425,0,17,13,20,0,17,0,17,1761,847,268,187,167,114,101,161
14000US17031700402,"Census Tract 7004.02, Cook, IL",3502,560,2365,379,286,129,2058,368,0,12,4,6,0,12,0,12,17,26,0,12,17,26,1137,449,550,524,9,14,0,12,0,12,0,12,578,298,0,12,0,12,0,12
14000US17031700501,"Census Tract 7005.01, Cook, IL",6666,1060,6146,1132,227,136,5554,1183,0,17,141,188,0,17,0,17,224,219,191,208,33,56,520,479,488,472,8,18,0,17,0,17,0,17,20,33,4,26,4,26,0,17
14000US17031700502,"Census Tract 7005.02, Cook, IL",3707,535,3376,454,235,126,3092,474,0,12,0,12,0,12,0,12,49,52,9,14,40,51,331,291,184,187,0,12,0,12,0,12,0,12,142,220,5,8,5,8,0,12
14000US17031710100,"Census Tract 7101, Cook, IL",1100,316,1085,317,0,12,1085,317,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,18,0,12,9,14,0,12,0,12,0,12,6,9,0,12,0,12,0,12
